Origin,Destination,All,Night,Day,Evening
6,160,10,0,10,1
6,161,3,0,3,0
6,162,1,1,0,0
6,163,6,0,3,3
6,164,15,0,13,2
6,165,3,0,3,0
6,166,7,0,5,2
6,167,1,0,0,1
6,168,1,0,1,0
6,169,2,0,2,0
6,170,7,0,5,2
6,171,8,0,7,0
6,172,4,0,4,0
6,173,0,0,0,0
6,174,3,1,2,0
6,175,13,0,13,1
6,176,2,0,2,0
6,177,18,0,17,2
6,178,7,1,6,1
6,179,11,1,9,1
6,180,33,2,26,3
6,181,15,0,14,2
6,182,17,0,16,1
6,183,33,1,26,4
6,184,17,2,11,4
6,185,18,1,14,2
6,186,12,0,12,0
6,187,8,0,6,2
6,188,28,2,19,6
6,189,41,3,31,10
6,190,14,0,10,4
6,191,20,0,20,2
6,192,20,0,13,7
6,193,22,0,22,3
6,194,7,0,5,1
6,195,16,0,14,2
6,196,14,0,13,1
6,197,15,2,10,3
6,198,37,1,29,8
6,199,264,17,192,52
6,External,222,6,180,36
7,1,8,0,8,1
7,2,124,10,81,39
7,3,72,3,59,17
7,4,94,4,71,31
7,5,304,2,248,84
7,6,97,3,75,31
7,7,91,6,72,17
7,8,34,0,25,10
7,9,24,1,21,5
7,10,40,1,33,7
7,11,96,2,85,24
7,12,13,0,7,5
7,13,180,9,123,48
7,14,19,5,9,5
7,15,32,1,28,8
7,16,7,0,5,2
7,17,11,1,8,4
7,18,14,0,9,5
7,19,9,1,10,1
7,20,41,1,37,7
7,21,18,0,13,7
7,22,12,0,12,1
7,23,21,0,17,5
7,24,5,0,3,2
7,25,5,0,2,3
7,26,6,0,5,1
7,27,26,1,16,9
7,28,22,1,19,2
7,29,19,0,16,4
7,30,197,4,145,43
7,31,108,5,85,19
7,32,28,0,23,7
7,33,35,2,29,10
7,34,16,0,14,1
7,35,13,0,11,1
7,36,14,0,11,3
7,37,49,2,40,9
7,38,8,0,7,1
7,39,3,0,3,0
7,40,7,0,5,1
7,41,7,0,3,4
7,42,15,0,13,2
7,43,7,1,4,2
7,44,8,0,7,1
7,45,4,1,1,2
7,46,34,0,26,10
7,47,17,0,11,7
7,48,111,8,81,27
7,49,15,1,9,7
7,50,7,0,5,1
7,51,1,0,1,0
7,52,23,0,14,9
7,53,7,0,7,1
7,54,3,0,3,0
7,55,0,0,0,0
7,56,0,0,0,0
7,57,5,0,5,0
7,58,1,0,1,0
7,59,0,0,0,0
7,60,0,0,0,0
7,61,10,0,7,3
7,62,1,0,0,1
7,63,1,0,0,1
7,64,1,0,0,1
7,65,1,0,2,0
7,66,4,0,4,1
7,67,3,0,4,0
7,68,6,0,5,0
7,69,6,0,2,4
7,70,2,0,3,0
7,71,2,0,1,1
7,72,4,0,2,2
7,73,7,0,4,3
7,74,6,1,4,1
7,75,6,0,5,1
7,76,12,0,11,2
7,77,9,0,8,1
7,78,36,1,27,7
7,79,9,0,4,4
7,80,4,1,3,0
7,81,5,0,4,1
7,82,8,0,8,0
7,83,0,0,0,0
7,84,3,0,3,0
7,85,0,0,0,0
7,86,1,0,1,0
7,87,2,0,1,1
7,88,3,1,1,1
7,89,9,0,8,2
7,90,7,0,5,1
7,91,3,0,3,0
7,92,15,0,8,8
7,93,8,0,5,2
7,94,18,1,9,8
7,95,6,0,4,3
7,96,34,0,27,8
7,97,16,1,18,3
7,98,102,3,85,23
7,99,227,4,169,80
7,100,19,0,15,6
7,101,80,6,52,19
7,102,10,1,4,5
7,103,21,0,15,4
7,104,11,1,10,0
7,105,12,0,11,1
7,106,1,0,1,0
7,107,3,0,3,0
7,108,6,0,5,1
7,109,41,0,28,12
7,110,3,0,1,2
7,111,14,0,13,2
7,112,10,0,9,2
7,113,3,0,3,0
7,114,1,0,1,0
7,115,3,0,3,0
7,116,4,1,3,0
7,117,8,0,8,1
7,118,5,0,5,0
7,119,3,0,2,1
7,120,1,2,0,0
7,121,2,0,2,0
7,122,3,0,3,0
7,123,5,0,3,3
7,124,15,2,14,1
7,125,10,0,8,3
7,126,2,0,1,1
7,127,0,0,1,0
7,128,9,0,9,1
7,129,3,0,3,0
7,130,6,0,5,1
7,131,37,3,29,10
7,132,5,0,5,0
7,133,34,2,21,10
7,134,12,1,9,2
7,135,14,1,10,3
7,136,66,4,53,16
7,137,94,5,83,18
7,138,18,0,12,7
7,139,13,0,10,4
7,140,34,1,30,7
7,141,28,0,21,8
7,142,7,0,6,1
7,143,8,0,7,1
7,144,13,0,9,3
7,145,8,0,8,0
7,146,9,0,8,0
7,147,2,0,1,2
7,148,18,0,15,5
7,149,14,0,12,3
7,150,7,0,6,1
7,151,7,0,7,0
7,152,2,0,2,0
7,153,25,1,17,7
7,154,5,0,3,2
7,155,5,0,2,3
7,156,14,0,13,1
7,157,9,0,8,1
7,158,5,0,3,2
7,159,10,0,8,3
7,160,10,1,8,3
7,161,4,0,5,1
7,162,6,0,5,2
7,163,13,0,11,3
7,164,16,3,12,2
7,165,18,0,13,3
7,166,14,1,11,2
7,167,4,0,4,0
7,168,3,0,3,0
7,169,30,1,22,5
7,170,32,1,17,12
7,171,18,0,17,1
7,172,7,1,5,1
7,173,2,0,2,0
7,174,9,1,8,1
7,175,26,2,18,6
7,176,12,1,9,3
7,177,16,0,22,2
7,178,39,2,35,4
7,179,27,2,23,2
7,180,136,3,111,22
7,181,26,8,17,2
7,182,46,1,39,6
7,183,43,1,42,3
7,184,118,2,101,13
7,185,35,1,28,9
7,186,20,4,15,2
7,187,91,1,84,12
7,188,77,2,63,12
7,189,78,7,59,21
7,190,23,0,19,3
7,191,24,1,20,4
7,192,50,2,33,14
7,193,66,3,63,10
7,194,17,0,13,7
7,195,45,2,37,6
7,196,47,2,30,17
7,197,91,8,69,16
7,198,32,0,23,9
7,199,97,4,72,16
7,External,463,12,357,99
8,1,6,0,5,2
8,2,44,3,29,16
8,3,106,3,80,25
8,4,49,3,34,13
8,5,124,2,100,27
8,6,18,0,14,4
8,7,18,0,12,4
8,8,191,2,163,36
8,9,84,2,71,16
8,10,78,0,69,12
8,11,88,10,68,13
8,12,51,2,40,9
8,13,105,10,74,22
8,14,15,1,13,2
8,15,43,3,34,6
8,16,24,1,16,9
8,17,29,3,20,7
8,18,41,1,29,15
8,19,79,2,66,15
8,20,48,1,47,4
8,21,18,1,12,4
8,22,15,3,6,5
8,23,40,0,24,15
8,24,29,0,19,10
8,25,25,1,17,6
8,26,37,0,34,5
8,27,30,0,25,5
8,28,76,1,54,30
8,29,68,1,59,8
8,30,106,3,86,18
8,31,202,1,156,47
8,32,158,5,118,35
8,33,147,6,131,27
8,34,41,1,33,7
8,35,15,0,11,3
8,36,90,0,72,17
8,37,331,12,273,62
8,38,39,0,35,4
8,39,33,0,27,6
8,40,39,0,34,7
8,41,23,1,15,6
8,42,25,0,23,2
8,43,14,1,10,3
8,44,19,1,16,3
8,45,16,1,14,1
8,46,14,0,11,3
8,47,8,0,5,3
8,48,28,4,21,3
8,49,12,0,12,0
8,50,6,0,7,0
8,51,7,0,5,2
8,52,22,0,18,4
8,53,24,0,19,4
8,54,16,1,11,3
8,55,6,0,6,0
8,56,2,0,1,1
8,57,52,0,38,13
8,58,11,0,7,5
8,59,9,0,8,1
8,60,15,0,10,4
8,61,15,1,8,6
8,62,14,0,10,3
8,63,11,0,9,1
8,64,9,0,8,2
8,65,7,1,6,1
8,66,13,0,10,2
8,67,12,0,10,2
8,68,2,0,1,1
8,69,3,0,1,2
8,70,6,0,4,2
8,71,2,1,1,0
8,72,9,0,8,1
8,73,7,0,7,0
8,74,3,0,3,0
8,75,10,0,10,0
8,76,5,0,4,1
8,77,5,1,3,1
8,78,29,1,23,5
8,79,9,0,5,4
8,80,8,0,8,0
8,81,3,0,3,0
8,82,3,0,3,0
8,83,1,0,1,0
8,84,1,0,1,0
8,85,0,0,0,0
8,86,8,0,5,3
8,87,4,0,3,1
8,88,1,0,1,0
8,89,3,0,3,0
8,90,8,0,6,2
8,91,2,0,2,0
8,92,9,0,8,1
8,93,8,0,6,2
8,94,15,0,13,3
8,95,8,0,8,0
8,96,12,0,12,2
8,97,11,0,9,3
8,98,18,2,16,1
8,99,24,0,23,7
8,100,5,0,4,1
8,101,28,0,24,5
8,102,5,0,4,1
8,103,8,0,8,0
8,104,18,0,20,1
8,105,9,0,8,1
8,106,10,0,8,2
8,107,13,0,9,5
8,108,17,0,12,4
8,109,18,0,10,8
8,110,21,0,16,5
8,111,57,1,51,7
8,112,25,2,21,5
8,113,19,0,19,4
8,114,8,1,3,4
8,115,5,0,5,0
8,116,20,0,12,8
8,117,16,0,12,4
8,118,8,0,7,1
8,119,7,0,5,2
8,120,11,1,8,2
8,121,15,1,12,4
8,122,18,0,13,4
8,123,18,0,15,2
8,124,8,0,6,2
8,125,29,1,27,0
8,126,13,1,9,2
8,127,11,0,10,1
8,128,25,2,14,9
8,129,9,0,11,2
8,130,15,6,8,1
8,131,23,0,17,9
8,132,7,0,4,2
8,133,14,0,10,4
8,134,7,0,5,2
8,135,7,0,4,3
8,136,8,1,8,0
8,137,9,1,5,3
8,138,6,1,5,0
8,139,5,0,4,1
8,140,14,2,11,1
8,141,24,1,22,1
8,142,5,1,3,1
8,143,0,0,0,0
8,144,4,1,2,1
8,145,1,0,1,0
8,146,6,0,6,0
8,147,3,0,3,0
8,148,10,2,6,2
8,149,15,0,12,3
8,150,13,0,13,0
8,151,3,1,2,0
8,152,1,0,1,0
8,153,2,0,1,1
8,154,3,0,3,0
8,155,1,0,1,0
8,156,8,0,8,0
8,157,18,0,16,2
8,158,4,0,4,0
8,159,9,0,9,1
8,160,16,0,14,2
8,161,5,0,4,3
8,162,1,0,0,1
8,163,14,0,11,3
8,164,15,0,13,1
8,165,6,0,6,0
8,166,6,0,6,0
8,167,2,0,0,2
8,168,4,0,4,1
8,169,10,1,8,0
8,170,12,0,8,4
8,171,9,1,8,0
8,172,4,0,4,0
8,173,2,0,1,1
8,174,4,0,4,0
8,175,9,0,7,2
8,176,1,0,1,0
8,177,9,0,9,0
8,178,12,0,12,1
8,179,8,0,6,2
8,180,30,2,21,6
8,181,8,0,7,1
8,182,17,0,13,4
8,183,24,0,24,1
8,184,32,1,28,3
8,185,13,0,13,1
8,186,28,11,15,2
8,187,17,3,14,1
8,188,31,0,25,7
8,189,22,0,19,4
8,190,22,0,18,4
8,191,13,0,11,1
8,192,23,1,16,5
8,193,15,1,19,1
8,194,9,0,9,1
8,195,18,0,16,2
8,196,9,2,5,2
8,197,20,2,14,3
8,198,6,0,5,1
8,199,25,2,15,10
8,External,904,26,787,147
9,1,7,0,5,2
9,2,33,0,32,3
9,3,68,2,44,22
9,4,17,0,12,5
9,5,112,0,88,26
9,6,10,0,6,4
9,7,19,0,14,5
9,8,100,1,81,21
9,9,95,2,98,4
9,10,79,3,69,8
9,11,81,3,55,23
9,12,57,2,44,13
9,13,253,7,203,43
9,14,50,1,38,11
9,15,48,2,35,7
9,16,20,0,16,7
9,17,31,1,32,4
9,18,29,0,23,5
9,19,35,1,30,6
9,20,93,1,88,6
9,21,45,0,39,7
9,22,23,0,13,10
9,23,24,2,16,6
9,24,9,0,7,2
9,25,53,0,37,15
9,26,49,0,39,10
9,27,32,0,24,7
9,28,58,2,46,12
9,29,58,0,58,3
9,30,146,2,124,23
9,31,216,4,183,30
9,32,149,0,126,28
9,33,91,2,68,28
9,34,53,2,42,9
9,35,28,0,23,6
9,36,66,3,49,14
9,37,203,4,155,44
9,38,46,0,38,9
9,39,28,0,22,7
9,40,25,0,14,11
9,41,32,1,21,9
9,42,23,0,18,5
9,43,20,2,13,4
9,44,10,0,9,2
9,45,12,0,11,1
9,46,22,0,16,5
9,47,12,0,10,2
9,48,26,0,22,4
9,49,4,0,5,0
9,50,5,0,3,2
9,51,4,0,3,1
9,52,3,0,2,1
9,53,18,0,11,6
9,54,9,1,8,1
9,55,7,0,4,2
9,56,6,0,5,1
9,57,37,1,27,9
9,58,14,0,9,5
9,59,14,0,14,0
9,60,11,0,9,3
9,61,7,0,5,2
9,62,9,0,8,0
9,63,4,0,4,0
9,64,6,0,4,2
9,65,13,0,14,2
9,66,23,0,18,5
9,67,8,0,6,4
9,68,6,0,5,1
9,69,11,0,10,1
9,70,10,0,10,0
9,71,2,0,0,1
9,72,5,0,5,0
9,73,8,0,4,4
9,74,1,0,1,0
9,75,10,0,4,5
9,76,7,0,8,0
9,77,2,0,1,0
9,78,31,0,30,3
9,79,3,0,3,0
9,80,9,1,5,3
9,81,6,0,6,0
9,82,5,0,5,0
9,83,1,0,1,0
9,84,10,1,5,3
9,85,0,0,0,0
9,86,6,1,4,1
9,87,0,0,0,0
9,88,5,2,3,0
9,89,2,0,1,1
9,90,13,0,11,2
9,91,1,0,1,0
9,92,5,0,3,2
9,93,6,0,3,2
9,94,8,0,8,0
9,95,3,0,3,0
9,96,5,0,2,3
9,97,11,0,11,1
9,98,12,0,14,1
9,99,33,1,29,7
9,100,7,0,5,2
9,101,21,1,17,5
9,102,6,0,6,0
9,103,23,0,21,1
9,104,20,0,17,3
9,105,10,0,10,0
9,106,9,0,10,0
9,107,6,0,6,0
9,108,25,1,22,4
9,109,29,0,23,6
9,110,38,1,26,9
9,111,51,3,43,4
9,112,41,0,42,3
9,113,21,0,18,5
9,114,7,0,5,2
9,115,10,0,9,2
9,116,16,0,13,4
9,117,17,0,12,5
9,118,8,0,5,3
9,119,8,0,6,2
9,120,3,0,2,0
9,121,12,0,8,4
9,122,18,0,17,1
9,123,9,1,7,2
9,124,17,0,16,1
9,125,28,0,28,0
9,126,29,0,27,1
9,127,20,1,14,7
9,128,34,0,34,4
9,129,7,1,12,0
9,130,8,0,9,0
9,131,25,2,22,4
9,132,5,0,4,0
9,133,15,0,12,3
9,134,2,0,2,0
9,135,9,0,5,4
9,136,14,0,13,1
9,137,11,0,9,3
9,138,5,0,3,2
9,139,4,0,3,1
9,140,21,0,19,2
9,141,12,0,10,3
9,142,5,0,5,0
9,143,8,0,7,1
9,144,5,0,4,0
9,145,2,0,2,0
9,146,2,0,2,0
9,147,6,0,6,0
9,148,8,0,7,1
9,149,10,1,4,5
9,150,7,0,8,0
9,151,8,0,7,1
9,152,2,0,1,1
9,153,11,0,11,0
9,154,3,0,3,0
9,155,4,0,4,0
9,156,7,0,6,2
9,157,6,0,7,1
9,158,1,0,1,0
9,159,7,1,3,2
9,160,9,1,8,0
9,161,7,0,8,0
9,162,2,0,0,2
9,163,11,0,8,3
9,164,18,0,18,0
9,165,8,0,7,1
9,166,4,0,2,2
9,167,26,0,25,2
9,168,6,4,2,0
9,169,12,0,11,1
9,170,12,1,10,1
9,171,11,4,5,3
9,172,5,0,4,2
9,173,0,0,0,0
9,174,1,0,1,0
9,175,23,0,15,11
9,176,8,0,7,2
9,177,8,0,8,0
9,178,14,0,15,0
9,179,15,0,14,1
9,180,29,1,29,0
9,181,5,0,4,0
9,182,22,1,19,2
9,183,29,0,27,3
9,184,24,0,21,1
9,185,10,0,8,2
9,186,13,1,10,1
9,187,12,0,10,2
9,188,20,0,20,1
9,189,31,1,27,2
9,190,33,1,31,2
9,191,4,0,4,0
9,192,27,1,23,2
9,193,25,1,22,5
9,194,16,0,16,0
9,195,13,1,13,1
9,196,11,0,11,1
9,197,22,2,17,2
9,198,11,0,7,2
9,199,11,0,7,3
9,External,1142,24,1002,194
10,1,2,0,3,1
10,2,17,0,19,1
10,3,18,0,18,4
10,4,12,0,10,4
10,5,106,4,78,24
10,6,10,0,8,2
10,7,27,3,17,5
10,8,59,2,43,14
10,9,46,0,46,3
10,10,174,3,165,25
10,11,184,3,140,42
10,12,124,14,102,6
10,13,488,38,338,116
10,14,104,4,90,10
10,15,31,2,25,4
10,16,18,0,13,4
10,17,18,0,18,2
10,18,12,0,12,1
10,19,19,1,15,3
10,20,61,0,60,5
10,21,23,0,21,2
10,22,10,1,8,2
10,23,46,3,25,20
10,24,11,0,10,2
10,25,29,1,23,5
10,26,30,0,24,4
10,27,30,2,27,1
10,28,50,1,34,15
10,29,35,0,34,2
10,30,139,6,104,25
10,31,253,5,219,32
10,32,55,1,55,7
10,33,38,4,30,7
10,34,16,0,15,1
10,35,12,0,9,3
10,36,49,0,43,8
10,37,78,2,73,11
10,38,22,0,22,2
10,39,19,3,13,4
10,40,24,1,13,9
10,41,15,1,7,6
10,42,18,2,15,1
10,43,14,2,7,5
10,44,11,0,10,4
10,45,6,0,6,0
10,46,10,0,10,0
10,47,9,1,7,0
10,48,9,0,8,3
10,49,4,0,4,1
10,50,7,0,6,0
10,51,5,0,5,0
10,52,10,0,7,4
10,53,11,0,9,2
10,54,10,1,6,3
10,55,10,0,9,1
10,56,6,0,5,1
10,57,16,1,14,2
10,58,5,2,4,1
10,59,7,0,4,2
10,60,7,0,5,2
10,61,10,2,6,3
10,62,11,0,9,2
10,63,4,0,4,0
10,64,6,0,5,1
10,65,12,1,12,1
10,66,13,0,9,4
10,67,15,0,10,6
10,68,4,0,2,2
10,69,8,0,8,0
10,70,3,0,4,0
10,71,3,0,3,0
10,72,7,0,6,1
10,73,10,1,8,1
10,74,8,1,6,2
10,75,12,0,9,3
10,76,11,0,9,2
10,77,11,0,11,1
10,78,30,2,18,10
10,79,4,0,2,2
10,80,14,2,12,0
10,81,14,1,12,1
10,82,10,0,9,1
10,83,6,0,3,2
10,84,4,0,4,1
10,85,0,0,0,0
10,86,6,0,4,2
10,87,4,0,2,2
10,88,5,0,5,0
10,89,4,1,2,1
10,90,13,0,11,2
10,91,2,0,2,0
10,92,7,0,4,3
10,93,5,0,3,2
10,94,10,0,9,1
10,95,11,1,10,0
10,96,8,0,7,2
10,97,9,0,8,1
10,98,19,1,16,7
10,99,33,0,29,7
10,100,4,0,5,0
10,101,19,0,15,5
10,102,8,0,6,2
10,103,21,0,17,4
10,104,39,1,31,8
10,105,26,0,24,0
10,106,27,0,22,5
10,107,20,0,17,4
10,108,32,2,21,8
10,109,56,0,41,13
10,110,61,2,43,16
10,111,113,2,96,15
10,112,76,3,64,14
10,113,35,6,25,13
10,114,32,0,21,11
10,115,21,1,19,5
10,116,60,0,43,16
10,117,81,0,63,15
10,118,23,0,21,3
10,119,22,0,19,3
10,120,16,1,13,2
10,121,33,2,21,9
10,122,40,1,30,11
10,123,35,1,27,9
10,124,21,1,17,5
10,125,54,2,46,8
10,126,36,0,31,5
10,127,51,1,38,14
10,128,69,1,59,16
10,129,31,2,24,11
10,130,14,0,12,3
10,131,41,1,34,17
10,132,7,0,6,2
10,133,20,0,16,4
10,134,12,1,11,0
10,135,9,0,8,1
10,136,13,0,13,0
10,137,24,0,21,3
10,138,8,0,4,4
10,139,9,0,8,0
10,140,25,0,23,2
10,141,37,1,31,8
10,142,3,0,2,1
10,143,11,0,8,3
10,144,12,0,8,4
10,145,9,1,6,2
10,146,8,0,7,2
10,147,8,0,7,1
10,148,43,1,38,7
10,149,16,1,13,2
10,150,8,0,7,1
10,151,9,1,5,2
10,152,0,0,0,0
10,153,17,1,11,6
10,154,1,0,1,0
10,155,2,0,0,2
10,156,18,0,15,3
10,157,8,1,6,1
10,158,5,0,5,0
10,159,12,0,9,4
10,160,18,0,16,4
10,161,1,0,2,0
10,162,10,0,9,1
10,163,26,1,18,8
10,164,17,1,17,1
10,165,14,0,12,2
10,166,12,0,12,0
10,167,2,0,2,0
10,168,2,0,2,0
10,169,20,1,16,4
10,170,18,0,15,3
10,171,12,0,12,2
10,172,4,0,3,1
10,173,1,0,1,0
10,174,9,0,8,1
10,175,23,1,15,7
10,176,8,1,4,3
10,177,10,0,7,3
10,178,18,0,18,1
10,179,22,1,20,1
10,180,56,4,39,14
10,181,11,1,8,3
10,182,35,1,28,7
10,183,33,0,28,4
10,184,50,5,34,9
10,185,16,0,13,3
10,186,14,0,11,3
10,187,40,2,32,6
10,188,52,0,39,11
10,189,71,1,61,12
10,190,34,1,27,5
10,191,20,0,16,4
10,192,52,2,48,10
10,193,69,7,66,13
10,194,17,2,13,5
10,195,54,1,43,14
10,196,14,0,11,3
10,197,62,3,40,20
10,198,10,0,10,1
10,199,13,0,9,4
10,External,1762,54,1493,363
11,1,11,0,12,1
11,2,38,1,31,11
11,3,34,0,27,11
11,4,23,0,18,7
11,5,440,8,322,123
11,6,41,1,23,15
11,7,46,2,30,14
11,8,56,1,40,16
11,9,54,1,43,12
11,10,127,1,107,26
11,11,798,18,642,200
11,12,101,3,84,15
11,13,324,37,238,50
11,14,161,3,113,47
11,15,38,3,21,14
11,16,42,2,30,14
11,17,41,0,43,4
11,18,39,1,36,7
11,19,68,1,60,13
11,20,53,1,52,7
11,21,34,3,17,15
11,22,32,0,25,6
11,23,66,2,49,17
11,24,41,9,25,8
11,25,23,1,12,10
11,26,35,0,33,4
11,27,99,3,75,21
11,28,109,5,70,36
11,29,45,1,40,2
11,30,485,7,388,116
11,31,389,5,325,68
11,32,114,2,100,23
11,33,47,3,42,13
11,34,29,1,24,5
11,35,12,0,11,2
11,36,42,1,34,7
11,37,215,10,153,52
11,38,59,1,49,12
11,39,27,0,23,5
11,40,69,1,65,3
11,41,20,1,15,4
11,42,26,0,20,6
11,43,14,0,11,2
11,44,17,1,14,2
11,45,11,0,8,3
11,46,23,0,17,5
11,47,13,0,13,0
11,48,35,1,22,13
11,49,11,0,11,3
11,50,9,0,7,1
11,51,4,0,4,0
11,52,25,0,20,4
11,53,15,1,12,2
11,54,11,1,9,1
11,55,7,0,4,3
11,56,0,0,0,0
11,57,26,0,17,11
11,58,11,0,8,2
11,59,8,0,7,1
11,60,7,2,3,2
11,61,14,0,11,4
11,62,1,0,1,0
11,63,6,0,3,3
11,64,5,0,5,0
11,65,7,0,8,1
11,66,15,0,8,5
11,67,11,0,8,3
11,68,8,0,5,3
11,69,6,0,4,2
11,70,6,0,5,1
11,71,8,1,5,1
11,72,8,0,7,3
11,73,5,0,4,2
11,74,4,0,4,0
11,75,10,1,3,4
11,76,7,0,4,2
11,77,9,1,6,2
11,78,54,4,41,9
11,79,10,0,6,4
11,80,5,0,4,1
11,81,13,1,11,2
11,82,6,0,4,2
11,83,3,0,2,0
11,84,11,0,8,2
11,85,0,0,0,0
11,86,6,1,2,3
11,87,5,1,3,1
11,88,4,1,2,1
11,89,5,0,4,1
11,90,13,0,8,5
11,91,6,0,6,0
11,92,8,0,3,5
11,93,10,0,9,1
11,94,12,0,12,0
11,95,11,0,9,2
11,96,12,0,7,7
11,97,25,0,21,6
11,98,56,5,45,13
11,99,80,4,67,16
11,100,7,0,5,2
11,101,30,2,19,9
11,102,8,0,6,2
11,103,35,0,32,8
11,104,50,0,41,8
11,105,23,1,17,4
11,106,36,1,28,9
11,107,71,1,53,18
11,108,144,2,112,31
11,109,655,7,480,234
11,110,92,0,64,31
11,111,167,1,132,37
11,112,78,0,73,16
11,113,36,2,29,7
11,114,43,2,29,13
11,115,25,0,24,6
11,116,88,4,54,33
11,117,65,0,46,19
11,118,20,0,12,9
11,119,32,0,26,6
11,120,7,0,6,1
11,121,93,0,75,25
11,122,86,3,69,14
11,123,57,1,42,14
11,124,32,2,27,5
11,125,35,1,29,7
11,126,23,1,16,6
11,127,37,2,23,13
11,128,46,1,38,8
11,129,40,3,31,17
11,130,24,1,21,3
11,131,100,1,81,37
11,132,19,0,15,4
11,133,36,1,28,6
11,134,16,0,15,1
11,135,22,0,20,2
11,136,32,0,24,8
11,137,48,3,26,17
11,138,8,0,5,3
11,139,14,0,12,3
11,140,39,0,39,3
11,141,31,0,26,6
11,142,6,0,6,0
11,143,7,0,7,1
11,144,16,0,16,1
11,145,7,0,7,0
11,146,10,0,10,0
11,147,29,0,31,0
11,148,16,1,10,5
11,149,14,0,10,4
11,150,20,0,18,2
11,151,5,0,5,0
11,152,1,0,1,0
11,153,15,0,12,3
11,154,5,0,4,1
11,155,1,0,1,0
11,156,16,0,17,0
11,157,10,1,6,4
11,158,9,0,8,2
11,159,9,0,7,2
11,160,15,0,13,4
11,161,2,0,1,2
11,162,1,0,1,0
11,163,20,0,16,4
11,164,12,0,9,3
11,165,14,0,12,2
11,166,12,0,7,5
11,167,9,0,8,1
11,168,0,0,0,0
11,169,23,0,17,5
11,170,28,0,18,9
11,171,22,0,17,4
11,172,10,0,8,1
11,173,1,0,0,1
11,174,6,0,6,1
11,175,22,1,18,6
11,176,12,0,8,7
11,177,10,0,7,3
11,178,42,0,30,13
11,179,17,0,15,2
11,180,80,1,60,19
11,181,15,1,12,3
11,182,56,2,46,8
11,183,50,2,32,14
11,184,68,1,54,14
11,185,20,1,17,1
11,186,37,1,36,1
11,187,82,3,67,17
11,188,95,11,74,15
11,189,109,3,84,24
11,190,48,1,35,13
11,191,41,0,39,3
11,192,43,1,34,10
11,193,62,8,49,10
11,194,22,2,16,4
11,195,47,0,36,12
11,196,28,1,20,8
11,197,87,4,64,13
11,198,21,0,19,2
11,199,60,1,46,15
11,External,1574,43,1284,350
12,1,3,0,3,0
12,2,10,0,10,2
12,3,15,0,12,5
12,4,8,0,7,1
12,5,40,2,38,9
12,6,1,0,1,0
12,7,7,0,5,2
12,8,33,1,27,4
12,9,40,2,32,3
12,10,102,8,79,27
12,11,103,5,87,20
12,12,603,38,499,117
12,13,116,9,90,17
12,14,56,0,51,4
12,15,45,5,31,8
12,16,13,2,9,2
12,17,47,0,31,14
12,18,30,0,13,16
12,19,22,2,17,5
12,20,23,1,22,2
12,21,28,3,21,3
12,22,10,0,9,2
12,23,49,0,40,8
12,24,31,1,26,5
12,25,35,1,35,0
12,26,20,0,18,2
12,27,21,1,18,4
12,28,32,1,22,7
12,29,32,7,20,6
12,30,92,2,77,11
12,31,104,3,79,22
12,32,43,3,36,3
12,33,35,1,35,5
12,34,20,1,13,4
12,35,11,0,10,1
12,36,39,3,28,8
12,37,76,3,68,7
12,38,48,1,43,5
12,39,17,0,15,2
12,40,24,1,14,9
12,41,18,0,15,3
12,42,12,0,12,0
12,43,9,0,7,1
12,44,11,0,9,2
12,45,12,0,11,1
12,46,10,0,9,2
12,47,4,0,4,0
12,48,10,0,8,2
12,49,5,0,5,0
12,50,10,0,10,0
12,51,5,0,4,0
12,52,8,0,7,1
12,53,17,1,16,0
12,54,5,0,4,1
12,55,7,0,6,1
12,56,1,0,0,1
12,57,14,1,12,1
12,58,7,1,5,1
12,59,4,0,4,0
12,60,5,0,4,0
12,61,5,2,3,1
12,62,3,0,2,1
12,63,4,0,3,0
12,64,14,1,12,1
12,65,32,3,31,4
12,66,12,0,10,3
12,67,8,0,6,3
12,68,6,1,4,1
12,69,7,0,7,1
12,70,6,0,3,2
12,71,4,1,2,2
12,72,8,0,8,0
12,73,1,1,0,0
12,74,3,0,3,0
12,75,13,0,10,3
12,76,11,0,10,1
12,77,4,0,4,0
12,78,30,1,25,3
12,79,7,0,6,1
12,80,9,0,8,1
12,81,14,1,13,0
12,82,8,0,9,0
12,83,7,0,5,2
12,84,6,0,6,0
12,85,0,0,0,0
12,86,1,0,1,0
12,87,8,0,8,1
12,88,8,0,7,1
12,89,5,1,4,0
12,90,16,0,16,0
12,91,2,0,2,0
12,92,8,0,6,2
12,93,8,0,7,1
12,94,3,0,3,0
12,95,3,0,3,0
12,96,9,0,9,1
12,97,6,0,5,1
12,98,8,0,6,2
12,99,14,1,12,2
12,100,6,0,6,0
12,101,22,0,21,1
12,102,6,0,6,0
12,103,24,0,21,3
12,104,22,1,20,2
12,105,21,0,18,4
12,106,28,0,23,5
12,107,15,1,13,2
12,108,30,0,21,8
12,109,35,0,33,4
12,110,101,8,76,17
12,111,160,8,146,19
12,112,196,9,175,22
12,113,181,22,149,18
12,114,31,0,25,6
12,115,30,4,19,8
12,116,80,2,60,13
12,117,76,0,58,17
12,118,58,3,49,6
12,119,35,2,25,8
12,120,19,0,13,6
12,121,43,0,32,15
12,122,30,1,27,4
12,123,45,0,26,18
