u,v,key,name,highway,ZMax44mm,ZMax54mm,ZMax71mm,ZMax86mm,ZMax20mm,ZMax198mm,flooded
1606,79,0,Itäväylä,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
80,76,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.088113597126267,
82,2431,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
82,73,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2431,2428,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
83,84,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
84,1227,0,,trunk_link,0.09457302093505901,0.134893923997879,0.190957814455032,0.232123777270317,0.0,,198
84,85,0,Kehä III,trunk,0.0,0.0,0.0,0.015034769669086,0.0,0.25973700927439997,
1227,1228,0,Hakunilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1227,1226,0,Hakunilantie,secondary,0.0,0.035913974046707,0.09117228322247801,0.089112075140542,0.0,0.13111154833114,
1227,85,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
85,1929,0,Kehä III,trunk,0.0,0.0,0.0,0.012824356555939,0.0,0.23524034086537302,
1929,2430,0,,trunk_link,0.0,0.011292759120049999,0.09766657649033099,0.09766657649033099,0.0,0.09766657649033099,
1929,82,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.038543888711722,
963,1049,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
963,964,0,Vanha Porvoontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
963,962,0,Vanha Porvoontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
87,561,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
87,88,0,Kehä III,trunk,0.107260524351826,0.107260524351826,0.107260524351826,0.107260524351826,0.107260524351826,0.107260524351826,
561,558,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
88,555,0,Kehä III,trunk,,,,,,,20
88,560,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,,198
555,89,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
560,281,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
89,1237,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.113541967910266,
89,83,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1237,83,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.096957548552402,
1237,1238,0,Lahdentie,secondary,,,,,,,20
91,987,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
987,1785,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
987,14,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2215,2115,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2215,2119,0,Caravellentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2215,1359,0,Caravellentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2115,66,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
664,639,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
664,91,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1708,2178,0,Lentoasemantie,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
95,15,0,Hämeenlinnanväylä,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
95,2161,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2161,2134,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
96,24,0,Haagan liikenneympyrä,primary,0.0,0.0,0.0,0.0,0.0,0.0,
96,101,0,Huopalahdentie,primary,0.03678412327297,0.03678412327297,0.03678412327297,0.03678412327297,0.03678412327297,0.03678412327297,
101,102,0,Lapinmäentie,tertiary,0.134219608874184,0.134219608874184,0.134219608874184,0.134219608874184,0.12521242527488402,0.134219608874184,
101,24,0,Huopalahdentie,primary,0.297418397007449,0.297418397007449,0.297418397007449,0.297418397007449,0.297418397007449,0.297418397007449,
101,108,0,Ulvilantie,tertiary,0.04003715515136701,0.04003715515136701,0.04003715515136701,0.04003715515136701,0.04003715515136701,0.04003715515136701,
101,110,0,Huopalahdentie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
97,96,0,Haagan liikenneympyrä,primary,0.0,0.0,0.0,0.0,0.0,0.0,
97,176,0,Pitäjänmäentie,secondary,,,,,,,20
176,179,0,Pitäjänmäentie,secondary,0.050546007360907,0.050546007360907,0.050546007360907,0.050546007360907,0.053956892341375,0.050546007360907,
176,96,0,Pitäjänmäentie,secondary,,,,,,,20
176,989,0,Valimotie,tertiary,,,,,,,20
98,205,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
98,97,0,Haagan liikenneympyrä,primary,0.0,0.0,0.0,0.0,0.0,0.0,
205,97,0,Vihdintie,primary,,,,,,,20
205,248,0,Vihdintie,primary,0.071070754453805,0.071070754453805,0.071070754453805,0.071070754453805,0.071070754453805,0.071070754453805,
205,2274,0,Valimokuja,tertiary,0.035315270784157006,0.035315270784157006,0.035315270784157006,0.035315270784157006,0.017119791358709,0.035315270784157006,
173,1566,0,Eliel Saarisen tie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
173,98,0,Eliel Saarisen tie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2303,2206,0,Paciuksenkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2303,100,0,Paciuksenkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
168,1861,0,Tukholmankatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
168,292,0,Haartmaninkatu,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
168,100,0,Tukholmankatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
102,103,0,Lapinmäentie,tertiary,0.22742855120189603,0.22742855120189603,0.22742855120189603,0.22742855120189603,0.22742855120189603,0.22742855120189603,
102,101,0,Lapinmäentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
108,101,0,Ulvilantie,tertiary,0.04003715515136701,0.04003715515136701,0.04003715515136701,0.04003715515136701,0.04003715515136701,0.04003715515136701,
108,1432,0,Professorintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
108,109,0,Ulvilantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
110,101,0,Huopalahdentie,primary,0.012481689453125,0.012481689453125,0.012481689453125,0.012481689453125,0.012481689453125,0.012481689453125,
110,109,0,Ulvilantie,tertiary,0.023944885965371,0.023944885965371,0.023944885965371,0.023944885965371,0.023944885965371,0.023944885965371,
110,1738,0,Huopalahdentie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
103,102,0,Lapinmäentie,tertiary,0.22742855120189603,0.22742855120189603,0.22742855120189603,0.22742855120189603,0.22742855120189603,0.22742855120189603,
103,104,0,Lapinmäentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
170,104,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
170,1969,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
170,107,0,Korppaanmäentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
105,170,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
105,300,0,Vihdintie,primary_link,0.0,0.0,0.0,0.0,0.0,0.0,
105,106,0,Kauppalantie,secondary,0.060726280917409,0.060726280917409,0.060726280917409,0.060726280917409,0.060726280917409,0.060726280917409,
105,1774,0,"['Vihdintie', 'Hakamäentie']",primary,,,,,,,20
106,105,0,Kauppalantie,secondary,0.013367082829303002,0.013367082829303002,0.013367082829303002,0.013367082829303002,0.013367082829303002,0.013367082829303002,
106,171,0,Kauppalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1774,1772,0,Hakamäentie,primary,0.20963277223808702,0.21840592125831199,0.21840592125831199,0.21840592125831199,0.114541479346377,0.21840592125831199,
171,106,0,Kauppalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
171,172,0,Kauppalantie,secondary,0.027488708496093996,0.027488708496093996,0.027488708496093996,0.027488708496093996,0.027488708496093996,0.027488708496093996,
107,1563,0,Korppaanmäentie,tertiary,0.24027611006762803,0.24027611006762803,0.24027611006762803,0.24027611006762803,0.24027611006762803,0.24027611006762803,
107,170,0,Korppaanmäentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1432,108,0,Professorintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1432,2223,0,Laajalahdentie,tertiary,0.016757421492703,0.016757421492703,0.016757421492703,0.016757421492703,0.016757421492703,0.016757421492703,
109,108,0,Ulvilantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
109,110,0,Ulvilantie,tertiary,,,,,,,20
1738,111,0,Huopalahdentie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
120,2028,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
120,1799,0,Turunväylä,motorway,0.065127372204514,0.065127372204514,0.065127372204514,0.065127372204514,0.056477781751709005,0.065127372204514,
112,113,0,Otakaari,tertiary,0.003168106079102,0.003168106079102,0.003168106079102,0.003168106079102,0.003168106079102,0.003168106079102,
112,1753,0,"['Otakaari', 'Konemiehentie', 'Puumiehenkuja']",tertiary,0.037521984450172005,0.037521984450172005,0.037521984450172005,0.037521984450172005,0.037521984450172005,0.037521984450172005,
113,114,0,Otakaari,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
113,112,0,Otakaari,tertiary,0.003168106079102,0.003168106079102,0.003168106079102,0.003168106079102,0.003168106079102,0.003168106079102,
1753,115,0,Konemiehentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1753,112,0,"['Puumiehenkuja', 'Konemiehentie', 'Otakaari']",tertiary,0.037521984450172005,0.037521984450172005,0.037521984450172005,0.037521984450172005,0.037521984450172005,0.037521984450172005,
114,113,0,Otakaari,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
114,134,0,Otaniementie,construction,0.197276848425121,0.197276848425121,0.197276848425121,0.197276848425121,0.197276848425121,0.197276848425121,
114,1752,0,Otaniementie,construction,0.138016244895969,0.138016244895969,0.138016244895969,0.138016244895969,0.138016244895969,0.138016244895969,
134,133,0,Miestentie,tertiary,0.106430487279619,0.106430487279619,0.106430487279619,0.106430487279619,0.049381564779233,0.106430487279619,
134,140,0,Otaniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
134,114,0,Otaniementie,construction,0.197276848425121,0.197276848425121,0.197276848425121,0.197276848425121,0.197276848425121,0.197276848425121,
1752,132,0,"['Otaniementie', 'Vuorimiehentie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1752,114,0,Otaniementie,construction,0.138016244895969,0.138016244895969,0.138016244895969,0.138016244895969,0.138016244895969,0.138016244895969,
115,2557,0,Maarintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
115,1753,0,Konemiehentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2557,115,0,Maarintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2557,2558,0,Maarintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
116,2560,0,Maarintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
116,117,0,Maarintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
116,118,0,Tekniikantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2560,2559,0,Maarintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2560,116,0,Maarintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
117,116,0,Maarintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
117,2479,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
117,136,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
117,483,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
118,116,0,Tekniikantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
118,132,0,Tekniikantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2479,2481,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2479,121,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
136,2546,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
136,2571,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
483,117,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
483,2236,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
132,2444,0,Tekniikantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
132,1752,0,"['Otaniementie', 'Vuorimiehentie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
132,118,0,Tekniikantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
119,25,0,Turunväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
2028,2026,0,Tarvaspääntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2028,2176,0,Tarvaspääntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.144085015668319,
1799,2038,0,Turunväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
1799,2025,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
121,1455,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1455,122,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1455,1456,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
122,123,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
122,2022,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
123,124,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2022,2016,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
124,2029,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
124,2043,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2029,1850,0,"['Kehä I', 'Mestarintunneli']",trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2043,239,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
125,1413,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1413,126,0,Kehä I,trunk,,,,,0.22358597306233302,,44
126,127,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.25406870306117396,
126,541,0,Näyttelijäntie,"['secondary', 'trunk_link']",0.0,0.0,0.0,0.0,0.0,,198
127,128,0,Kehä I,trunk,0.294486876891489,,,,0.0,,54
541,1882,0,Näyttelijäntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
541,1105,0,"['Kaupintie', 'Kantelettarentie']",secondary,0.0,0.0,0.0,0.0,0.0,0.0,
541,127,0,Näyttelijäntie,"['secondary', 'trunk_link']",0.0,0.0,0.0,0.0,0.0,0.015921115875244,
541,1410,0,Kaupintie,secondary,,,,,,,20
128,129,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
128,812,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
129,1459,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
812,814,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
1459,1464,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
130,1794,0,Kehä I,trunk,,,,,0.24639358540539802,,44
130,1827,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
1794,131,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1827,1947,0,Pakilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1827,1826,0,Pakilantie,secondary,0.021260106387897,0.021260106387897,0.021260106387897,0.021260106387897,0.021260106387897,0.021260106387897,
1827,1794,0,,trunk_link,0.0,0.0,0.029400476466652,0.112902530681129,0.0,,198
131,1742,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
131,502,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1742,1446,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
1742,841,0,,motorway_link,0.0,0.0,0.047195911407470995,0.170626640319824,0.0,,198
502,1435,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2444,132,0,Tekniikantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2444,1766,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2444,133,0,Miestentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
133,2444,0,Miestentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
133,134,0,Miestentie,tertiary,0.106430487279619,0.106430487279619,0.106430487279619,0.106430487279619,0.049381564779233,0.106430487279619,
133,2473,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2473,2546,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2473,133,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
135,117,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2546,832,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2571,2468,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2571,2465,0,Kehä I,"['trunk', 'motorway']",0.123732159468272,0.23916919026050798,,,0.012348175048828002,,71
137,2480,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
137,2512,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2480,135,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2512,2511,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
138,2285,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
138,2006,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2285,2017,0,Kehä I kiertotie,construction,0.0,0.0,0.0,0.0,0.0,0.0,
2285,2018,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2006,2015,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
139,138,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
143,140,0,Keilaranta,tertiary,,,,,,,20
143,2057,0,Keilaniementie,tertiary,,,,,,,20
143,2467,0,Keilaportti,tertiary,,,,,,,20
2470,2467,0,Kuusisaarentie,secondary,,,,,,,20
2470,2469,0,,trunk_link,0.0,0.0,0.123523354530334,0.25940996408462497,0.0,,198
141,2027,0,"['Ruukinrannantie', 'Tarvaspääntie', 'Joel Rundtin tie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2027,2026,0,Tarvaspääntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2027,141,0,"['Ruukinrannantie', 'Tarvaspääntie', 'Joel Rundtin tie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2057,2464,0,Keilaniementie,tertiary,,,,,,,20
2057,143,0,Keilaniementie,tertiary,0.059205383549205,0.059205383549205,0.059205383549205,0.059205383549205,0.059205383549205,0.059205383549205,
2467,143,0,Keilaportti,tertiary,,,,,0.20854626504856896,,44
2467,2471,0,Kuusisaarentie,secondary,,,,,,,20
2467,2468,0,Otasolmu,secondary,,,,,,,20
2467,2469,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
144,147,0,Katajaharjuntie,tertiary,0.155761859981913,0.155761859981913,0.155761859981913,0.155761859981913,0.155761859981913,0.155761859981913,
147,150,0,,motorway_link,0.17873973011646102,0.24409664034519102,,,0.0,,71
147,145,0,Katajaharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
147,144,0,Katajaharjuntie,tertiary,0.155761859981913,0.155761859981913,0.155761859981913,0.155761859981913,0.155761859981913,0.155761859981913,
145,147,0,Katajaharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
145,2519,0,Isokaari,tertiary,0.13148048453270403,0.13148048453270403,0.13148048453270403,0.13788026013234198,0.13148048453270403,0.15353784897187303,
145,2506,0,Lauttasaarentie,secondary,,,,,0.14431120331212802,,44
2519,145,0,Isokaari,tertiary,0.13148048453270403,0.13148048453270403,0.13148048453270403,0.13788026013234198,0.13148048453270403,0.15353784897187303,
2519,1879,0,Isokaari,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2506,145,0,Lauttasaarentie,secondary,,,,,0.14431120331212802,,44
2506,1717,0,Lauttasaarentie,secondary,0.0,0.026803677257805997,0.094901688434988,0.151800967790991,0.0,,198
146,145,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
146,2515,0,Länsiväylä,motorway,0.22966629076033604,0.295023200989065,,,0.00017398595809900002,,71
2515,2507,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.082218490699077,
2515,1856,0,Länsiväylä,motorway,0.0,0.012203481966475001,0.063429143161848,0.133740165786601,0.0,,198
150,153,0,Länsiväylä,motorway,0.25173078882564104,,,,0.040030896663666,,54
148,149,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,,198
148,2507,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
149,150,0,Länsiväylä,motorway,0.17873973011646102,0.24409664034519102,,,0.033991470932961,,71
2507,2392,0,Lemissaarentie,primary,0.0,0.0,0.0,0.0,0.0,0.06527362786422,
2507,148,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2507,1856,0,,motorway_link,0.0,0.062091231346129996,0.162120342254639,0.20900779962539698,0.0,,198
153,1502,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
153,154,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
151,1866,0,Lauttasaarentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
151,1536,0,"['Porkkalankatu', 'Lauttasaaren silta', 'Lauttasaarentie']",primary,0.272715388799758,0.272715388799758,0.272715388799758,0.272715388799758,0.224057061473585,0.272715388799758,
151,1907,0,Meripuistotie,secondary,0.08826211865388199,0.08826211865388199,0.08826211865388199,0.08826211865388199,0.08826211865388199,0.08826211865388199,
1866,2530,0,Lauttasaarentie,secondary,0.0,0.0,0.0,0.0,0.0,0.041700567260467995,
1866,151,0,Lauttasaarentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1536,888,0,Länsisatamankatu,tertiary,0.14697794164946898,0.14697794164946898,0.14697794164946898,0.14697794164946898,0.14697794164946898,0.14697794164946898,
1536,166,0,Porkkalankatu,primary,0.027255585645449,0.027255585645449,0.027255585645449,0.027255585645449,0.027255585645449,0.027255585645449,
1536,151,0,"['Lauttasaaren silta', 'Porkkalankatu', 'Lauttasaarentie']",primary,0.09159368281555001,0.09159368281555001,0.09159368281555001,0.09159368281555001,0.042935352822063,0.09159368281555001,
1536,1757,0,Salmisaarenkatu,secondary,0.177986295058561,0.177986295058561,0.177986295058561,0.177986295058561,0.177986295058561,0.177986295058561,
1907,151,0,Meripuistotie,secondary,0.08826211865388199,0.08826211865388199,0.08826211865388199,0.08826211865388199,0.08826211865388199,0.08826211865388199,
1907,152,0,Meripuistotie,secondary,0.031093959251582,0.031093959251582,0.031093959251582,0.031093959251582,0.031093959251582,0.031093959251582,
152,1545,0,"['Heikkiläntie', 'Särkiniementie', 'Wavulinintie']",tertiary,0.160706673378044,0.160706673378044,0.160706673378044,0.160706673378044,0.14812347721486702,0.160706673378044,
152,1907,0,Meripuistotie,secondary,0.048215946438325004,0.048215946438325004,0.048215946438325004,0.048215946438325004,0.048215946438325004,0.048215946438325004,
152,1326,0,"['Melkonkuja', 'Vattuniemenkatu']",tertiary,0.14699867458362198,0.14699867458362198,0.14699867458362198,0.14699867458362198,0.13441547842044502,0.14699867458362198,
152,2181,0,Tallbergin puistotie,tertiary,0.034470081329346,0.034470081329346,0.034470081329346,0.034470081329346,0.034470081329346,0.034470081329346,
1545,152,0,"['Heikkiläntie', 'Särkiniementie', 'Wavulinintie']",tertiary,0.160706673378044,0.160706673378044,0.160706673378044,0.160706673378044,0.14812347721486702,0.160706673378044,
1545,1879,0,Särkiniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1326,152,0,"['Melkonkuja', 'Vattuniemenkatu']",tertiary,0.14699867458362198,0.14699867458362198,0.14699867458362198,0.14699867458362198,0.13441547842044502,0.14699867458362198,
2181,152,0,Tallbergin puistotie,tertiary,0.1099150546754,0.1099150546754,0.1099150546754,0.1099150546754,0.09822894273301801,0.1099150546754,
2181,2542,0,Tallbergin puistotie,tertiary,0.035665512084961,0.035665512084961,0.035665512084961,0.035665512084961,0.035665512084961,0.035665512084961,
1502,154,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
154,156,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
156,158,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
156,1636,0,Länsiväylä,motorway,0.0039010047912600002,0.0039010047912600002,0.0039010047912600002,0.0039010047912600002,0.0039010047912600002,0.21773055824468698,
155,1503,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
155,1504,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
1503,1504,0,,motorway_link,0.019421815872192,0.019421815872192,0.019421815872192,0.019421815872192,0.019421815872192,0.019421815872192,
1504,146,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
158,1870,0,,motorway_link,0.004422980706068,0.040214064188644996,0.056260752149269004,0.056260752149269004,0.0,0.056260752149269004,
158,1966,0,,motorway_link,,,,,,,20
1636,1966,0,,motorway_link,,,,,0.13316729316048,,44
1636,159,0,Länsiväylä,motorway,0.0269455909729,0.0269455909729,0.0269455909729,0.036796331405639995,0.0269455909729,,198
157,155,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
1870,2460,0,,motorway_link,0.032506603153555004,0.074495873751251,0.09054256171187598,0.09054256171187598,0.0,0.09054256171187598,
1870,2461,0,,motorway_link,0.012930949491716002,0.051871139462823,0.067917827423447,0.067917827423447,0.0,0.067917827423447,
1966,162,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
159,1637,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
1637,549,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
160,157,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
161,2459,0,Kehä I,"['motorway_link', 'motorway']",0.241220813145024,0.28321007010272703,0.29925677296451303,0.29925677296451303,0.12065238217802302,0.29925677296451303,
161,160,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,,198
2459,2460,0,Kehä I,motorway,0.262891349476389,,,,0.127790117420628,,54
2459,2463,0,,motorway_link,,,,,0.20891431941250801,,44
162,163,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
163,1637,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
163,906,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
906,1660,0,Tapiolantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
906,905,0,Tapiolantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
164,837,0,Etelätuulentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
164,549,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
164,740,0,Etelätuulentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
